PIVlab, ASCII chart output - 05-Dec-2023
FRAME: 13034, filenames: A: 013033_013033.png & B: 013034_013033.png, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px]	y [px]	u [px/frame]	v [px/frame]	Vector type [-]
745	937	0.1022944897	3.085920572	1
745	945	-0.3768322766	2.333963156	1
745	953	-0.551322639	2.144560099	1
745	961	-0.6250497699	2.348643303	1
745	969	-0.9402359128	3.078974724	1
745	977	-2.062329531	3.009061337	1
745	985	-1.818659544	2.843312502	1
745	993	-1.08302474	3.033424854	1
745	1001	-0.6496065855	3.241151094	1
745	1009	-0.8796871901	3.331931114	1
745	1017	-1.006863356	3.471285105	1
745	1025	-0.9100235701	4.28866291	1
745	1033	0.4607989788	4.593129158	1
745	1041	0.3181034327	5.214561939	1
745	1049	-0.7608983517	5.359198093	1
745	1057	-1.159303665	4.887570858	1
745	1065	-0.4285283387	4.133872986	2
745	1073	-0.9199287891	4.299069881	2
745	1081	-1.567978978	4.149868011	1
745	1089	-2.177164078	3.11738348	1
745	1097	-2.958988667	2.804190874	1
745	1105	-3.435154915	2.435012579	1
745	1113	-4.261015892	1.499307871	1
745	1121	-4.614425659	1.118638277	1
745	1129	-4.969342232	0.8926149011	1
745	1137	-3.446374893	-0.003650653409	2
745	1145	-2.982025623	-1.327651978	1
745	1153	-2.746782303	1.148372173	1
745	1161	-3.01982069	1.206435442	1
745	1169	-5.810492516	1.538784146	1
745	1177	-6.029413223	0.981728673	1
745	1185	-3.994446278	0.1155171394	1
745	1193	-4.275032043	0.8314501047	1
745	1201	-6.048532486	2.578330278	1
745	1209	-3.489289284	2.027689457	1
745	1217	-2.275785208	2.958972216	1
745	1225	-1.752712131	3.758807659	1
745	1233	-1.659710526	2.829474926	1
745	1241	-2.156638145	2.570628881	1
745	1249	-1.900709629	2.467482328	1
745	1257	-1.253082275	2.57419014	1
745	1265	-1.50088799	2.746899605	1
745	1273	-1.425886989	3.312747955	1
745	1281	-1.483353734	2.870067358	1
745	1289	-1.387331009	2.64569664	1
745	1297	-0.9368780851	2.730615854	1
745	1305	-2.827264786	2.572810888	1
745	1313	-1.919779301	1.881839633	1
745	1321	-1.635432005	1.282320738	1
745	1329	-2.621386051	0.8891326189	1
745	1337	-0.874214828	0.3442362547	2
745	1345	-0.04713155329	0.6658710241	1
745	1353	-0.2410647571	0.9155865908	1
745	1361	-0.3890507817	1.761737704	1
745	1369	-0.4003879726	2.180780888	1
745	1377	1.990129709	2.651995659	1
745	1385	1.817002654	3.758315563	1
745	1393	-2.248804569	7.495775223	1
745	1401	-2.326534271	9.485977173	1
745	1409	-0.9459450245	8.842392921	1
745	1417	-1.428974509	10.02178001	1
745	1425	-1.638929486	9.452942848	1
745	1433	-1.403770447	10.49715424	1
745	1441	-0.7991166115	11.21954632	1
745	1449	-1.30135417	6.558913231	1
745	1457	-2.719159365	7.433413982	1
745	1465	-4.024671555	6.667693138	2
745	1473	-5.145074844	6.815021038	2
745	1481	-5.673574924	7.054011822	2
745	1489	-6.173941612	6.817414284	1
745	1497	-5.767586231	7.16561079	1
745	1505	-6.721746445	7.320559978	1
745	1513	-6.159574509	7.381547451	1
745	1521	-6.152581215	7.178216457	1
745	1529	-7.580945015	7.629853249	2
745	1537	-10.06587887	9.018105507	1
745	1545	-6.369893551	7.445968628	1
745	1553	-7.822302341	6.59995842	2
745	1561	-7.821487427	4.033935547	1
745	1569	-6.384140968	3.398958206	1
745	1577	-4.739636421	4.696759224	1
745	1585	-4.822753906	5.493984222	1
745	1593	-6.383620739	6.173147678	2
745	1601	-6.686756134	6.355845451	1
745	1609	-6.834616661	3.689588308	1
745	1617	-7.07023859	3.35513401	1
745	1625	-9.136617661	0.4105677605	1
745	1633	-4.822096825	1.959889174	2
745	1641	-2.070430756	2.63437438	2
745	1649	-0.6037950516	3.617483854	1
745	1657	-3.942304134	2.743208885	2
745	1665	-7.996899605	2.574273109	1
745	1673	-7.553138256	0.4685659409	1
745	1681	-8.215320587	3.886168957	1
745	1689	-9.000623703	3.249529123	1
745	1697	-6.803834915	2.485372543	2
745	1705	-8.567365646	3.872417688	1
745	1713	-8.361721039	7.426787376	1
745	1721	-9.836868286	4.838158607	1
745	1729	-8.436183929	4.558715343	1
745	1737	-8.886379242	7.124100685	1
745	1745	-10.22421169	7.99706459	1
745	1753	-10.88076782	2.549672604	1
745	1761	-9.041631699	4.706969261	1
745	1769	-6.800065994	5.909526348	2
745	1777	-5.058924198	4.549954414	2
745	1785	-3.550402641	3.117693663	2
745	1793	-3.243139982	1.520739079	1
745	1801	-1.55839324	2.583828211	2
745	1809	0.3211426735	3.53931427	1
745	1817	-1.515749574	3.941302061	2
745	1825	-3.019828558	3.070801735	2
745	1833	-6.837017536	1.046597004	1
745	1841	-6.311039925	7.26375103	1
745	1849	-8.952806473	5.122828484	1
745	1857	-9.776197433	2.885575294	1
745	1865	-10.21374035	3.617236614	1
745	1873	-10.154809	6.254343987	1
745	1881	-10.84839058	7.427257061	1
745	1889	-8.779317856	4.999425888	1
745	1897	-9.195522308	5.421738148	1
745	1905	-8.738189697	4.866810322	1
745	1913	-9.057706833	7.182956696	1
745	1921	-9.827910423	4.346232414	2
745	1929	-8.00554657	4.155481339	1
745	1937	-7.701745033	6.141461372	1
745	1945	-7.463998795	5.711176872	1
745	1953	-6.864023685	5.930104733	1
745	1961	-4.016862392	6.823087692	1
745	1969	-7.342579842	6.697572708	1
745	1977	-7.610472679	10.79740906	1
745	1985	-5.816591263	10.32793236	1
745	1993	-6.592922211	8.873703003	2
745	2001	-10.02089119	6.669660091	1
745	2009	-9.417172432	6.238903046	1
745	2017	-8.892368317	7.390263557	1
745	2025	-3.12155056	8.562200546	1
745	2033	-3.09273243	3.266495466	1
745	2041	-1.333862305	-2.138581276	1
745	2049	-0.04451942444	-2.435409307	1
753	9	0.2980955541	0.03469894454	2
753	17	0.2990797162	0.03448931128	2
753	25	0.3010672629	0.03407164291	2
753	33	0.3040970266	0.0334491767	2
753	41	0.3082281053	0.03262677789	2
753	49	0.3135412633	0.03161098063	2
753	57	0.3201408386	0.03040986136	2
753	65	0.3281577528	0.02903287858	2
753	73	0.3377536237	0.02749047615	2
753	81	0.3491265476	0.0257934723	2
753	89	0.3625183105	0.02395213768	2
753	97	0.3782240152	0.02197480388	2
753	105	0.3966034055	0.01986577734	2
753	113	0.4180936515	0.01762218215	2
753	121	0.4432222545	0.01522901468	2
753	129	0.4726164043	0.01265118644	2
753	137	0.5070030689	0.009820426814	2
753	145	0.5471948385	0.006613246631	2
753	153	0.5940779448	0.002813371597	2
753	161	0.6487385631	-0.001952702063	2
753	169	0.713398993	-0.00832589902	2
753	177	0.79607898	-0.0174010694	2
753	185	0.9311807156	-0.03104656748	2
753	193	1.266957998	-0.05255489051	2
753	201	2.435743809	-0.08888733387	1
753	209	0.9598562717	-0.09389542043	1
753	217	-0.2540736198	0.1133482903	1
753	225	-0.2983617485	0.137386024	1
753	233	-0.2231853604	0.1384866238	1
753	241	-0.1791794002	-0.006412703544	1
753	249	-0.3710465431	0.03074360639	1
753	257	-0.6886800528	0.1474763304	1
753	265	-0.6612918973	0.2035444081	1
753	273	-0.4780211449	0.2799485922	1
753	281	-0.3803101778	0.1896529198	1
753	289	-0.5312337875	0.2251620293	1
753	297	-0.4745486379	0.0233450979	1
753	305	-0.5772553086	0.2483904362	1
753	313	-0.8313540816	0.6822932959	1
753	321	-1.034189701	0.7493786812	1
753	329	-0.9117762446	0.4812892079	1
753	337	-0.711684823	0.4812248945	1
753	345	-0.5967909694	0.1982731819	1
753	353	-0.7314395905	0.05330816656	1
753	361	-0.7897383571	-0.1728827357	1
753	369	-0.6383678913	-0.1952051669	1
753	377	-0.03624045849	-0.1648349762	1
753	385	-0.02968516946	0.0542165339	1
753	393	-0.07985121012	0.2297963202	1
753	401	-0.2142966986	0.7458073497	1
753	409	-0.6584928632	0.7199443579	1
753	417	-0.9363210797	0.2998704314	1
753	425	-1.092684507	0.2912581563	1
753	433	-0.5696581006	-0.5457429886	1
753	441	-0.5062018037	-0.08747300506	1
753	449	-0.5374622941	0.03654786572	1
753	457	-0.6038836241	0.08480456471	1
753	465	-0.5643011332	0.2315083742	1
753	473	-0.7280176878	0.569732368	1
753	481	-0.8254798651	1.072190166	1
753	489	-0.1192522645	0.9174820185	1
753	497	-0.7876528502	0.3810870647	1
753	505	-1.008506536	0.3009031117	1
753	513	-0.9812229872	0.008320197463	1
753	521	-1.012606502	-0.3457937837	1
753	529	-0.9766606092	-0.7098844051	1
753	537	-0.8788343668	-0.7694422007	1
753	545	-0.9214088321	-0.08788505197	1
753	553	-1.002053022	0.2663433552	1
753	561	-0.8098092079	-0.004802823067	1
753	569	-0.9591975212	0.08724474907	1
753	577	-1.227086782	-0.127419591	1
753	585	-1.417581558	-0.8464933634	1
753	593	-1.710032463	-1.873846769	1
753	601	-1.874164104	-2.008303165	1
753	609	-1.919838905	-1.492836356	1
753	617	-1.827114582	-1.687298536	1
753	625	-1.796841502	-2.342320681	1
753	633	-1.477254748	-2.662563086	1
753	641	-1.186507344	-2.355009794	1
753	649	-1.080701351	-2.22921896	1
753	657	-1.093587756	-1.877177835	1
753	665	-0.7068660855	-1.361659527	1
753	673	-0.4587038159	-1.242249012	1
753	681	-0.4681477547	-1.424495101	1
753	689	-0.8610594273	-1.855718017	1
753	697	-1.000632048	-2.029012203	1
753	705	-1.00607729	-1.805889368	1
753	713	-0.8511817455	-1.616683722	1
753	721	-0.7256048918	-1.333438277	1
753	729	-0.9593481421	-0.1507036686	1
753	737	-0.6511216164	-0.7743307352	1
753	745	-0.5549966097	-0.5480011106	1
753	753	-0.4061667919	-0.7578945756	1
753	761	-0.1436975896	-0.7780243158	1
753	769	-0.07830020785	-0.7674905062	1
753	777	-0.3023976982	-1.269838095	1
753	785	-0.5969963074	-1.571839809	1
753	793	2.0315907	-2.790721416	1
753	801	0.1410173178	-2.356970787	1
753	809	0.22761558	-0.7126039267	1
753	817	0.4228824377	-0.4085285664	1
753	825	0.4355341196	-0.2185263932	1
753	833	0.8212031722	-0.1156923771	1
753	841	1.014108658	0.1361252069	1
753	849	0.8067997694	0.03071019053	1
753	857	0.5146403313	-0.175728783	1
753	865	0.3738318682	-0.04472458363	1
753	873	0.03081208467	-0.03920752555	1
753	881	-0.002617061138	-0.1346822679	1
753	889	0.2666607499	-3.07561636	1
753	897	0.2146885097	0.6352760196	1
753	905	0.1804007143	1.085045815	1
753	913	0.3379255533	1.745297909	1
753	921	0.2572696805	2.166399956	1
753	929	-0.1316649765	2.440644026	1
753	937	-0.2926395833	2.750431061	1
753	945	-0.5766511559	2.24656558	1
753	953	-0.7725852728	2.462333441	1
753	961	-0.8843185306	2.830722809	1
753	969	-1.941568851	3.167063713	1
753	977	-2.892283201	3.458740711	1
753	985	-2.098730564	3.549821854	1
753	993	-1.272080541	3.388359308	1
753	1001	-1.161979318	3.791569471	1
753	1009	-1.229221225	3.498108864	1
753	1017	-0.8036252856	3.491819859	1
753	1025	-1.462338328	4.345880985	1
753	1033	-1.268244863	4.527245998	1
753	1041	-1.231689453	4.903606892	1
753	1049	-1.463489056	5.302924156	1
753	1057	-2.981369972	5.031434059	1
753	1065	-1.484670401	4.366942406	1
753	1073	-1.286984086	4.34978056	1
753	1081	-1.919896483	3.384397507	1
753	1089	-2.197998524	2.954069138	1
753	1097	-2.367636442	3.074418783	1
753	1105	-2.918770075	2.655829668	1
753	1113	-2.620420218	2.347261429	1
753	1121	-2.619122505	2.014604807	1
753	1129	-2.823856115	1.175792217	1
753	1137	-3.123475313	-0.0062713027	1
753	1145	-2.896580696	0.223962903	1
753	1153	-3.020968914	0.006858229637	1
753	1161	-3.152552843	1.16675961	2
753	1169	-3.517202139	1.735614657	1
753	1177	-3.856078625	1.327327013	1
753	1185	-3.782680988	1.122909307	1
753	1193	-3.539446831	1.333852887	1
753	1201	-2.974240541	2.4009974	1
753	1209	-1.92559886	2.2397089	1
753	1217	-1.192354202	3.087616444	1
753	1225	-1.203679323	4.116302013	1
753	1233	-1.590522647	3.301808834	1
753	1241	-1.420126438	2.962030411	1
753	1249	-1.169560432	2.079436779	1
753	1257	-1.547407866	1.977105856	1
753	1265	-1.697009683	2.830358028	1
753	1273	-1.848455548	3.211211443	1
753	1281	-1.62141192	2.431229591	1
753	1289	-1.473671556	2.09802103	1
753	1297	-1.241757154	1.285953522	1
753	1305	-0.9570488334	0.8748701811	1
753	1313	-0.6458854675	0.5819292068	1
753	1321	-0.9982702732	0.3042093515	1
753	1329	-0.8637837172	-0.8863223195	1
753	1337	-0.577667594	-1.129796743	1
753	1345	-0.2651355863	0.05560567975	2
753	1353	-0.03520420194	0.2879884839	1
753	1361	-0.04504188895	1.645877242	1
753	1369	-1.339017153	2.701404572	1
753	1377	-0.9662065506	3.047028065	1
753	1385	-0.3934984505	4.554106236	2
753	1393	-1.285802364	6.749591827	1
753	1401	-1.196398497	7.552269936	1
753	1409	-1.338448882	8.249412537	1
753	1417	-1.234611273	9.145784378	1
753	1425	-1.415586591	9.162982941	1
753	1433	-0.8053883314	9.569778442	1
753	1441	-0.5092065334	5.249300957	1
753	1449	-1.960407972	6.117838383	1
753	1457	-3.418854952	7.565422535	1
753	1465	-5.017359734	4.799132347	1
753	1473	-8.764713287	6.03978157	1
753	1481	-6.034105778	7.35167551	1
753	1489	-6.06359911	7.571718216	1
753	1497	-5.754564762	7.448061943	1
753	1505	-5.764897823	7.317976952	1
753	1513	-5.67072773	7.469184875	1
753	1521	-5.554744244	7.344126701	1
753	1529	-5.097271919	8.741222382	1
753	1537	-8.319433212	6.943077564	1
753	1545	-7.701872349	7.132560253	1
753	1553	-9.12257576	8.687448502	1
753	1561	-8.39162159	6.947324276	2
753	1569	-6.998617172	7.022439003	2
753	1577	-3.536216259	8.152925491	1
753	1585	-4.4449296	7.568155289	1
753	1593	-6.752291203	7.24152565	1
753	1601	-8.780273438	5.778503418	1
753	1609	-7.891576767	3.973897457	2
753	1617	-6.942041397	3.409738779	1
753	1625	-7.019447327	2.424657106	2
753	1633	-5.05774498	2.549215794	2
753	1641	-1.620912552	1.510945797	1
753	1649	-1.325807571	1.930801392	1
753	1657	-4.35901022	-0.1607177258	1
753	1665	-5.047945023	4.514634132	1
753	1673	-7.248916626	2.735461473	2
753	1681	-10.26612854	3.07577467	1
753	1689	-7.067806244	0.9735281467	1
753	1697	-5.573918343	1.051558495	1
753	1705	-4.796411514	2.891723156	1
753	1713	-6.604266167	7.563137054	1
753	1721	-6.881597996	5.964931011	2
753	1729	-6.329936981	5.671729088	2
753	1737	-6.315254211	7.267415524	1
753	1745	-6.107188225	6.399133682	1
753	1753	-6.002789497	8.276082039	1
753	1761	-8.41592598	4.945839405	1
753	1769	-7.352067471	7.383232117	1
753	1777	-7.371064186	4.573756695	1
753	1785	-6.490847111	4.020507336	1
753	1793	-3.425638914	3.773146152	2
753	1801	-2.639183998	2.547935486	1
753	1809	-2.244535923	3.562046051	1
753	1817	-4.219009399	5.091587543	1
753	1825	-4.696690559	4.136728764	1
753	1833	-5.23238802	3.498035431	1
753	1841	-6.059506416	7.500933647	1
753	1849	-6.792680264	5.535693169	2
753	1857	-8.199012756	4.449731827	2
753	1865	-9.063323021	4.852270603	2
753	1873	-8.48651123	6.958136559	1
753	1881	-9.074336052	8.44261837	1
753	1889	-8.777560234	4.824249268	1
753	1897	-9.90476799	5.60112524	1
753	1905	-9.949894905	5.033894539	1
753	1913	-9.046088219	4.417742252	1
753	1921	-11.79986668	4.356641769	1
753	1929	-9.302337646	4.971627712	1
753	1937	-8.541500092	6.28257513	1
753	1945	-8.342082977	5.866196156	1
753	1953	-8.603707314	5.959296703	1
753	1961	-9.028108597	7.234004021	1
753	1969	-9.194547653	7.01815176	1
753	1977	-8.812068939	10.88130951	1
753	1985	-7.197520733	9.2426548	1
753	1993	-6.143191338	9.870502472	2
753	2001	-3.983543873	9.135290146	1
753	2009	-8.818748474	10.04399681	1
753	2017	-3.625925064	10.74552822	1
753	2025	-4.640209198	9.803819656	1
753	2033	-5.138876438	1.584219933	1
753	2041	-4.877033234	0.9556245804	1
753	2049	-2.664978981	-1.027985334	1
761	9	0.2941526175	0.02435577661	2
761	17	0.295109719	0.02416980267	2
761	25	0.2970402241	0.02379908226	2
761	33	0.2999771237	0.02324605547	2
761	41	0.3039704561	0.02251431532	2
761	49	0.3090881109	0.02160848863	2
761	57	0.3154172301	0.02053403109	2
761	65	0.3230658174	0.01929686219	2
761	73	0.3321652114	0.01790281199	2
761	81	0.3428729773	0.01635679975	2
761	89	0.3553765416	0.01466161106	2
761	97	0.3698968291	0.01281612925	2
761	105	0.3866916895	0.01081269793	2
761	113	0.406057328	0.008633127436	2
761	121	0.4283251762	0.006242438219	2
761	129	0.4538494051	0.003578783246	2
761	137	0.4829754829	0.0005366905825	2
761	145	0.5159725547	-0.003061553696	2
761	153	0.5528882742	-0.007515906356	2
761	161	0.5932018757	-0.01333740819	2
761	169	0.6348026395	-0.02140705101	2
761	177	0.6702843308	-0.03325582668	2
761	185	0.671723485	-0.05152637884	2
761	193	0.5249035358	-0.08055756986	2
761	201	-0.2590478659	-0.1261306852	1
761	209	-0.2115495801	-0.1267927587	1
761	217	-0.235162437	0.01005961373	1
761	225	-0.2775173187	0.06914880127	1
761	233	-0.1064811349	0.04288275167	1
761	241	-0.04374527931	0.01037559286	1
761	249	-0.3165095747	0.1243721098	1
761	257	-0.2435795963	0.2558541894	1
761	265	-0.382150799	0.4160707295	1
761	273	-0.5394058824	0.5180217028	1
761	281	-0.460714519	0.2986052334	1
761	289	-0.3351854682	0.2612070441	1
761	297	-0.5183795691	-0.01705223322	1
761	305	-0.5070674419	0.2731336951	1
761	313	-0.6002331972	0.3361469805	1
761	321	-0.8196560144	0.7118605375	1
761	329	-0.8803825974	0.4057230055	1
761	337	-0.7254788876	0.4846840799	1
761	345	-0.7084286809	0.2610790431	1
761	353	-0.7273269296	0.06801449507	1
761	361	-0.4891203642	-0.3211529851	1
761	369	-0.4037401974	-0.2357889116	1
761	377	-0.3828371167	-0.1404088289	1
761	385	-0.2173250914	0.03548118472	1
761	393	-0.1617152989	0.2483258247	1
761	401	-0.3358969986	0.640640974	1
761	409	-0.4049202204	0.5466820002	1
761	417	-0.5214306116	0.274395287	1
761	425	-0.7950569391	0.1704109907	1
761	433	-0.9977412224	-0.2105983496	1
761	441	-0.5521606803	0.1159520969	1
761	449	-0.3988444209	0.09049575031	1
761	457	-0.511941731	0.1106385142	1
761	465	-0.5907981396	0.2429790497	1
761	473	-0.60026443	0.4760429263	1
761	481	-0.7487598658	1.067797184	1
761	489	-0.4159849286	0.8987802267	1
761	497	-0.6294757724	0.2946693897	1
761	505	-0.8964943886	0.2637783587	1
761	513	-0.8564898968	-0.09394906461	1
761	521	-0.7941666842	-0.4720597565	1
761	529	-0.5804383755	-0.8181242347	1
761	537	-1.108558178	-0.5668472052	1
761	545	-1.056659818	-0.0383194387	1
761	553	-1.051017761	0.148019731	1
761	561	-1.097346902	-0.1181255728	1
761	569	-1.126853108	0.02508032322	1
761	577	-1.168148756	0.03035336733	1
761	585	-1.702059865	-1.407824039	1
761	593	-1.961137891	-2.196395159	1
761	601	-1.972966075	-2.050125599	1
761	609	-1.85729003	-1.196417809	1
761	617	-1.827237368	-1.900198579	1
761	625	-1.747471809	-2.633089304	1
761	633	-1.335659027	-2.314429998	1
761	641	-1.119800091	-2.271388769	1
761	649	-1.053711891	-2.243239164	1
761	657	-0.9156882167	-1.785913706	1
761	665	-0.6150766611	-1.358558893	1
761	673	-0.3459221125	-1.208196759	1
761	681	-0.5978702307	-1.396627307	1
761	689	-0.9313104153	-1.850969791	1
761	697	-1.013134122	-1.879254341	1
761	705	-0.9829332232	-1.35085535	1
761	713	-0.8727698326	-1.497333527	1
761	721	-0.7323512435	-1.009775996	1
761	729	-0.7888026237	-0.09849917889	1
761	737	-0.8483265042	-0.7919398546	1
761	745	-0.6361205578	-0.6948897243	1
761	753	-0.3954779506	-0.5514735579	1
761	761	-0.3668217361	-0.23497051	1
761	769	-0.2291187346	-1.02806282	1
761	777	-0.711448431	-1.638033748	1
761	785	-0.07798047364	-1.93645978	1
761	793	2.08853054	-2.643841267	1
761	801	0.2567918599	-1.46676755	1
761	809	0.6764817238	-0.5023682714	1
761	817	0.8412224054	-0.3230652213	1
761	825	0.8601869941	0.02663809061	1
761	833	1.061296701	0.4356276393	1
761	841	0.908670187	0.7955596447	1
761	849	0.9115684032	0.1981467903	1
761	857	0.5964847803	-0.05338655412	1
761	865	0.2279845625	-0.2044885457	1
761	873	0.003293979913	-0.319514364	1
761	881	-0.0497802943	-1.013181686	1
761	889	-0.0721680522	-1.219201446	1
761	897	0.1453347206	0.3475622833	1
761	905	0.1635202616	0.3418087959	1
761	913	0.06673774123	1.051312923	1
761	921	-0.09482193738	1.666635513	1
761	929	-0.176500082	1.962111235	1
761	937	-0.4797378778	2.730146885	1
761	945	-0.7759559155	2.392081261	1
761	953	-0.9161521196	2.600427866	1
761	961	-1.380802274	3.071411371	1
761	969	-2.141682863	3.423627138	1
761	977	-1.384267688	3.737574816	1
761	985	-1.753362656	4.174667358	1
761	993	-1.438337088	3.670040369	1
761	1001	-1.385675073	4.244801998	1
761	1009	-1.215899229	3.996795654	1
761	1017	-1.037537217	4.08382225	1
761	1025	-1.104642272	4.57318449	1
761	1033	-1.292031646	4.666668892	1
761	1041	-1.546784401	4.783550262	1
761	1049	-1.061790586	5.578678608	1
761	1057	-1.172464848	5.604409695	1
761	1065	-1.228236318	4.467017174	1
761	1073	-1.391910315	4.236958027	1
761	1081	-1.836672068	3.516797543	1
761	1089	-2.195510387	3.158681631	1
761	1097	-2.274950981	2.878322124	1
761	1105	-2.486487865	2.840184689	1
761	1113	-2.572431564	3.322729826	1
761	1121	-2.941686153	3.003311634	1
761	1129	-3.844937563	1.789024234	1
761	1137	-4.046491623	0.006113290787	1
761	1145	-3.211247683	0.13181068	1
761	1153	-3.101145029	-0.4834531546	1
761	1161	-3.052219629	1.718130112	1
761	1169	-3.591653824	1.838780642	1
761	1177	-4.546730042	1.653139949	1
761	1185	-3.498970032	1.846774578	1
761	1193	-2.522481203	1.970360637	1
761	1201	-1.89245677	2.124484301	1
761	1209	-1.676432014	2.436992407	1
761	1217	-1.709613085	3.076616526	1
761	1225	-1.776145101	3.819080353	1
761	1233	-1.105183721	2.82930541	1
761	1241	-1.612602353	1.991997004	1
761	1249	-1.623151064	1.405887246	1
761	1257	-1.424436212	2.004713297	1
761	1265	-1.51693368	2.828804255	1
761	1273	-4.67953825	2.863423586	1
761	1281	-2.124312878	1.85880661	1
761	1289	-3.464895487	1.601888537	1
761	1297	-1.409479618	0.4307124615	1
761	1305	-1.216048717	-0.4262207747	1
761	1313	-1.396482825	-0.9509183764	1
761	1321	-1.009054184	-1.773739338	1
761	1329	-0.9351296425	-1.548766494	1
761	1337	-0.9156748652	-1.82412219	1
761	1345	-0.4005390406	0.3983599544	1
761	1353	-0.3266538084	1.936486244	1
761	1361	-1.073276162	1.501905203	1
761	1369	-1.026230931	2.811733246	1
761	1377	-0.9896759987	2.463394642	1
761	1385	-1.138987541	4.661489487	1
761	1393	-3.89342308	7.957606792	1
761	1401	-0.975322783	6.237811089	1
761	1409	-1.083379865	7.944635391	1
761	1417	-1.339372396	8.837295532	1
761	1425	-1.542631388	8.756897926	1
761	1433	-1.586069345	8.480911255	1
761	1441	-1.997601271	5.257968903	1
761	1449	-2.662283897	6.125813961	1
761	1457	-3.281273842	7.540604591	1
761	1465	-7.079377174	6.470123291	1
761	1473	-7.73149538	6.760836124	1
761	1481	-6.311919689	7.809359074	1
761	1489	-5.676786423	7.450041294	1
761	1497	-5.276065826	6.887227535	1
761	1505	-5.411255836	7.124212265	2
761	1513	-5.51003933	6.807762623	2
761	1521	-5.062496185	6.217504501	1
761	1529	-5.763483524	6.010766983	1
761	1537	-5.318257809	7.328544617	1
761	1545	-9.033280373	7.881960869	1
761	1553	-6.801208019	5.178226948	1
761	1561	-9.623805046	8.045475006	1
761	1569	-9.682490349	9.590547562	1
761	1577	-7.84810257	8.688602448	2
761	1585	-6.749161243	9.30195713	1
761	1593	-6.610277653	7.818627834	1
761	1601	-8.912623405	4.671310425	1
761	1609	-9.009376526	3.017759085	1
761	1617	-6.980956078	2.725566864	1
761	1625	-6.941385746	3.329106331	1
761	1633	-6.768523693	4.301371098	1
761	1641	-4.255122185	-0.6677703857	1
761	1649	-1.921646118	1.52291131	1
761	1657	-6.710269928	3.050794125	1
761	1665	-8.402421951	5.326749802	1
761	1673	-6.128455639	2.882871389	1
761	1681	-7.434310436	2.545629978	1
761	1689	-6.214108467	0.9118103981	1
761	1697	-4.811305046	1.578858376	1
761	1705	-3.579405785	2.419163942	1
761	1713	-5.350946426	7.24771595	1
761	1721	-4.755320549	5.786698341	2
761	1729	-3.686711311	4.895855427	1
761	1737	-2.978172779	5.318673134	1
761	1745	-3.985946178	6.990177155	1
761	1753	-5.100658894	8.267713547	1
761	1761	-5.850400925	7.645187378	2
761	1769	-4.833235264	9.47480011	1
761	1777	-4.655389309	8.688821793	1
761	1785	-4.69096756	7.131128311	2
761	1793	-1.329384804	7.003402233	1
761	1801	-2.475157261	3.779328346	1
761	1809	-2.237870216	3.893434763	2
761	1817	-2.600949764	4.288478374	1
761	1825	-5.214045048	4.813497543	1
761	1833	-5.264706612	5.313148499	1
761	1841	-3.720301628	6.01070118	1
761	1849	-3.959395409	5.069279194	1
761	1857	-7.163849831	4.525388241	2
761	1865	-9.354026794	4.383978367	2
761	1873	-9.979101181	1.847796917	1
761	1881	-10.43506527	5.87816143	2
761	1889	-11.94499779	7.35581255	1
761	1897	-9.201586723	8.835622787	1
761	1905	-7.42692852	5.345476627	1
761	1913	-9.200163841	7.747795582	1
761	1921	-13.29226685	5.079854012	1
761	1929	-11.80769062	5.361161709	1
761	1937	-11.36481285	3.966221333	1
761	1945	-9.394810677	5.774145603	1
761	1953	-10.50893784	6.298017502	1
761	1961	-11.21101189	8.636857033	1
761	1969	-9.037353516	9.956851959	1
761	1977	-11.59597397	9.905244827	1
761	1985	-9.870391846	8.489489555	1
761	1993	-6.79877758	12.23036098	1
761	2001	-4.615235806	8.683722496	1
761	2009	-5.940943718	12.58427238	1
761	2017	-5.754405499	9.091731071	1
761	2025	-5.724114895	9.009588242	1
761	2033	-8.421783447	6.673670292	1
761	2041	-5.803887844	3.81691885	1
761	2049	-5.576291561	-0.6537697315	1
769	9	0.289252609	0.01419858634	2
769	17	0.2901662588	0.01403504051	2
769	25	0.2920068204	0.01370882615	2
769	33	0.294800818	0.01322164945	2
769	41	0.2985884249	0.01257593464	2
769	49	0.3034234941	0.01177463122	2
769	57	0.309374094	0.01082091406	2
769	65	0.3165230751	0.009717723355	2
769	73	0.3249683678	0.008467111737	2
769	81	0.3348236382	0.007069302257	2
769	89	0.3462180495	0.005521376152	2
769	97	0.3592950702	0.00381540251	2
769	105	0.3742092252	0.001935759676	2
769	113	0.3911187649	-0.0001448089461	2
769	121	0.4101717472	-0.002471172484	2
769	129	0.4314805567	-0.005115181673	2
769	137	0.4550769031	-0.008190894499	2
769	145	0.4808315635	-0.01188024599	2
769	153	0.5083007216	-0.0164780356	2
769	161	0.5363782048	-0.02247397415	2
769	169	0.5623252392	-0.03070907481	2
769	177	0.5785322785	-0.04268879816	2
769	185	0.5605254173	-0.06124555692	2
769	193	0.4199806452	-0.09201832861	2
769	201	-0.1866330206	-0.1468724757	1
769	209	-0.2309859693	-0.1377680898	1
769	217	-0.1017255187	-0.0472583659	1
769	225	-0.05264523625	-0.02677889913	1
769	233	-0.0448847115	-0.05751593411	1
769	241	0.1111111194	0.04153339565	1
